x	y	z	Toll Like Receptor 3 (TLR3) Cascade
224	297	39	1
230	297	39	1
232	297	39	1
234	297	39	1
236	297	39	2
241	297	39	2
200	298	39	3
201	298	39	2
202	298	39	1
203	298	39	3
215	298	39	1
219	298	39	2
224	298	39	1
226	298	39	1
228	298	39	3
230	298	39	1
233	298	39	2
240	298	39	2
242	298	39	1
222	299	39	3
224	299	39	1
226	299	39	1
227	299	39	1
229	299	39	2
237	299	39	1
239	299	39	1
227	300	39	1
228	300	39	1
229	300	39	1
231	300	39	1
232	300	39	1
233	300	39	1
228	301	39	3
233	301	39	1
238	301	39	1
226	302	39	1
231	302	39	1
233	302	39	1
240	302	39	2
226	303	39	1
227	303	39	1
228	303	39	1
230	303	39	1
235	303	39	1
210	304	39	3
228	304	39	3
237	304	39	1
244	304	39	2
194	305	39	1
212	305	39	1
226	305	39	1
227	305	39	2
228	305	39	1
229	305	39	2
230	305	39	3
240	305	39	2
241	305	39	1
242	305	39	1
210	306	39	2
229	306	39	2
235	306	39	1
236	306	39	2
240	306	39	1
241	306	39	1
213	307	39	1
214	307	39	1
224	307	39	2
225	307	39	1
226	307	39	1
229	307	39	1
221	308	39	2
222	308	39	1
226	308	39	1
227	308	39	2
229	308	39	3
233	308	39	1
243	308	39	1
212	309	39	1
223	309	39	2
224	309	39	1
226	309	39	1
227	309	39	1
228	309	39	1
232	309	39	3
234	309	39	1
240	309	39	1
198	310	39	2
220	310	39	2
222	310	39	2
223	310	39	2
224	310	39	2
226	310	39	1
242	310	39	1
206	311	39	2
211	311	39	1
217	311	39	1
221	311	39	2
225	311	39	3
226	311	39	2
228	311	39	1
231	311	39	1
232	311	39	1
236	311	39	1
244	311	39	1
246	311	39	2
218	312	39	1
219	312	39	1
222	312	39	4
231	312	39	1
240	312	39	1
241	312	39	2
242	312	39	1
218	313	39	1
219	313	39	3
220	313	39	1
221	313	39	1
224	313	39	1
227	313	39	1
228	313	39	2
230	313	39	1
240	313	39	1
241	313	39	1
242	313	39	2
217	314	39	1
218	314	39	1
219	314	39	1
220	314	39	1
227	314	39	4
236	314	39	1
237	314	39	1
238	314	39	2
239	314	39	1
240	314	39	2
241	314	39	1
242	314	39	1
217	315	39	2
219	315	39	1
220	315	39	2
229	315	39	3
237	315	39	1
242	315	39	1
243	315	39	1
245	315	39	1
225	316	39	1
229	316	39	2
236	316	39	1
239	316	39	2
240	316	39	2
241	316	39	1
242	316	39	3
244	316	39	2
211	317	39	2
235	317	39	1
240	317	39	3
242	317	39	1
229	318	39	2
230	318	39	1
231	318	39	1
235	318	39	1
238	318	39	2
220	319	39	2
228	319	39	1
233	319	39	2
237	319	39	1
240	319	39	3
214	320	39	1
217	320	39	1
226	320	39	1
230	320	39	1
231	320	39	1
234	320	39	2
238	320	39	2
241	320	39	1
215	321	39	1
218	321	39	1
219	321	39	1
230	321	39	2
232	321	39	1
233	321	39	1
234	321	39	1
230	322	39	1
231	322	39	1
233	322	39	2
234	322	39	1
232	323	39	3
234	323	39	2
220	324	39	2
214	274	40	1
201	278	40	1
193	280	40	1
190	283	40	1
237	283	40	1
195	284	40	1
197	284	40	1
204	285	40	2
198	286	40	1
194	287	40	1
204	287	40	1
193	288	40	3
206	288	40	1
210	288	40	1
192	289	40	1
193	290	40	2
191	291	40	1
206	291	40	3
225	291	40	3
189	292	40	1
193	292	40	1
199	292	40	2
206	292	40	1
208	292	40	1
209	292	40	1
210	292	40	1
212	292	40	1
221	292	40	2
235	292	40	1
236	292	40	1
242	292	40	1
197	293	40	1
204	293	40	1
207	293	40	2
209	293	40	2
213	293	40	2
214	293	40	1
223	293	40	1
225	293	40	2
207	294	40	1
210	294	40	1
217	294	40	1
221	294	40	1
227	294	40	2
237	294	40	1
238	294	40	1
239	294	40	1
204	295	40	1
220	295	40	2
234	295	40	5
198	296	40	1
205	296	40	1
211	296	40	1
240	296	40	1
188	297	40	1
205	297	40	1
216	297	40	1
230	297	40	2
203	298	40	1
212	298	40	1
215	298	40	3
216	298	40	1
222	298	40	1
223	298	40	1
225	298	40	1
229	298	40	1
230	298	40	3
231	298	40	2
234	298	40	2
199	299	40	1
225	299	40	1
229	299	40	3
230	299	40	2
236	299	40	1
237	299	40	1
242	299	40	1
212	300	40	1
229	300	40	1
236	300	40	1
229	301	40	1
230	301	40	1
237	301	40	1
224	302	40	1
231	302	40	2
233	302	40	1
237	302	40	1
243	302	40	2
228	303	40	2
234	303	40	1
235	304	40	1
241	304	40	1
243	304	40	1
245	304	40	1
223	305	40	1
230	305	40	1
231	305	40	1
242	305	40	2
214	306	40	1
229	306	40	2
239	306	40	1
241	306	40	1
242	306	40	1
192	307	40	2
194	307	40	1
202	307	40	2
223	307	40	1
226	307	40	1
227	307	40	1
234	307	40	1
238	307	40	2
240	307	40	2
241	307	40	2
242	307	40	1
243	307	40	1
223	308	40	2
228	308	40	1
215	309	40	2
218	309	40	2
222	309	40	1
224	309	40	1
227	309	40	1
232	309	40	3
217	310	40	2
218	310	40	4
219	310	40	1
222	310	40	1
224	310	40	1
226	310	40	1
229	310	40	1
234	310	40	2
239	310	40	1
242	310	40	2
220	311	40	1
228	311	40	1
234	311	40	2
235	311	40	2
237	311	40	1
238	311	40	2
240	311	40	1
241	311	40	2
217	312	40	1
219	312	40	3
220	312	40	1
221	312	40	1
229	312	40	1
235	312	40	2
240	312	40	1
241	312	40	1
242	312	40	1
243	312	40	1
213	313	40	2
217	313	40	2
218	313	40	1
219	313	40	1
220	313	40	1
223	313	40	1
234	313	40	1
238	313	40	1
243	313	40	1
215	314	40	1
217	314	40	1
219	314	40	3
220	314	40	1
237	314	40	1
243	314	40	3
217	315	40	2
220	315	40	4
229	315	40	2
237	315	40	1
239	315	40	2
240	315	40	2
241	315	40	2
242	315	40	1
243	315	40	2
245	315	40	2
216	316	40	2
220	316	40	3
234	316	40	1
236	316	40	1
238	316	40	1
240	316	40	1
242	316	40	1
243	316	40	1
207	317	40	2
218	317	40	3
226	317	40	2
227	317	40	1
235	317	40	2
242	317	40	3
220	318	40	1
231	318	40	1
236	318	40	1
238	318	40	2
241	318	40	1
243	318	40	2
218	319	40	1
219	319	40	1
232	319	40	1
237	319	40	1
240	319	40	2
243	319	40	3
217	320	40	2
221	320	40	1
223	320	40	3
230	320	40	1
232	320	40	1
216	321	40	1
227	321	40	2
230	321	40	2
240	321	40	1
229	322	40	1
230	322	40	2
233	322	40	1
230	323	40	2
212	324	40	2
212	325	40	3
213	329	40	2
208	330	40	1
193	280	41	1
197	282	41	3
192	292	41	1
226	292	41	2
193	293	41	1
225	293	41	2
210	294	41	1
217	294	41	1
225	294	41	1
199	296	41	1
205	296	41	4
213	297	41	1
224	297	41	1
226	298	41	1
227	299	41	2
230	300	41	1
231	300	41	1
235	300	41	1
234	301	41	1
222	303	41	2
220	304	41	1
232	304	41	1
223	305	41	1
226	305	41	2
227	305	41	1
230	305	41	2
231	305	41	3
217	306	41	2
222	306	41	2
223	306	41	2
224	306	41	1
227	306	41	1
230	306	41	2
211	308	41	1
222	308	41	1
239	308	41	1
243	308	41	2
220	309	41	1
223	309	41	1
239	309	41	2
240	309	41	1
196	310	41	1
211	310	41	2
219	310	41	2
220	310	41	1
221	310	41	3
222	310	41	1
223	310	41	3
224	310	41	2
231	310	41	1
236	310	41	1
221	311	41	1
222	311	41	1
223	311	41	5
233	311	41	2
236	311	41	1
241	311	41	1
216	312	41	1
217	312	41	1
234	312	41	2
235	312	41	2
240	312	41	1
242	312	41	1
221	313	41	1
222	313	41	1
223	313	41	3
238	313	41	1
244	313	41	1
228	314	41	1
232	314	41	4
235	314	41	1
238	314	41	2
239	314	41	1
249	314	41	2
230	315	41	2
243	315	41	1
219	316	41	3
221	316	41	1
236	316	41	2
237	316	41	2
240	316	41	2
241	316	41	3
218	317	41	1
221	317	41	1
240	317	41	2
242	317	41	2
245	317	41	2
218	318	41	1
243	318	41	1
246	318	41	1
217	319	41	1
230	319	41	1
243	319	41	1
245	319	41	1
231	320	41	1
216	321	41	3
230	321	41	2
231	321	41	1
240	321	41	2
228	322	41	2
230	322	41	1
228	323	41	1
230	323	41	4
215	297	42	4
231	300	42	1
221	301	42	1
213	302	42	3
222	303	42	1
220	304	42	1
212	305	42	1
220	305	42	1
227	305	42	2
220	306	42	2
223	306	42	2
230	306	42	1
226	307	42	2
220	308	42	2
227	308	42	2
224	309	42	1
219	310	42	2
221	310	42	1
222	310	42	1
236	310	42	1
240	310	42	1
222	311	42	1
223	311	42	2
238	311	42	3
239	311	42	1
242	311	42	1
214	312	42	2
218	312	42	2
222	312	42	2
241	312	42	3
242	312	42	1
244	312	42	1
217	313	42	1
218	313	42	1
221	313	42	1
222	313	42	1
224	313	42	1
244	313	42	2
221	314	42	1
225	314	42	1
226	314	42	2
217	315	42	1
219	315	42	1
220	315	42	1
226	315	42	1
226	316	42	1
227	316	42	2
228	316	42	2
239	316	42	2
240	316	42	1
242	316	42	1
218	317	42	4
219	317	42	1
221	317	42	1
224	317	42	2
226	317	42	1
227	317	42	1
232	317	42	3
238	317	42	1
218	318	42	1
219	318	42	1
228	318	42	1
240	318	42	3
243	318	42	2
204	319	42	1
226	319	42	1
228	319	42	1
229	319	42	2
230	319	42	1
231	319	42	1
241	319	42	5
242	319	42	1
226	320	42	1
228	320	42	1
229	320	42	1
230	320	42	2
229	321	42	1
230	321	42	1
239	321	42	1
225	303	43	2
219	304	43	2
220	304	43	1
227	304	43	2
220	305	43	2
228	305	43	2
222	307	43	1
222	308	43	1
242	309	43	2
217	310	43	1
219	310	43	1
219	311	43	2
221	311	43	1
222	311	43	1
225	311	43	1
236	311	43	1
211	312	43	2
220	312	43	1
236	313	43	1
238	313	43	2
240	313	43	1
238	314	43	1
229	315	43	1
230	315	43	2
245	315	43	2
223	316	43	2
230	316	43	1
227	317	43	2
238	317	43	2
218	318	43	1
242	319	43	1
244	319	43	2
227	321	43	1
229	321	43	1
226	322	43	1
215	324	43	1
219	306	44	2
220	309	44	1
223	309	44	1
219	311	44	3
235	311	44	2
239	311	44	1
223	312	44	2
231	312	44	1
243	312	44	1
223	313	44	1
221	314	44	1
237	314	44	1
241	314	44	1
220	315	44	1
230	315	44	2
204	316	44	1
222	316	44	3
225	317	44	2
227	317	44	1
231	317	44	1
230	318	44	1
206	319	44	1
242	319	44	1
231	320	44	1
224	321	44	1
229	321	44	3
230	321	44	1
220	312	45	2
216	316	45	1
222	317	45	2
